order_id,payment_id,category,ground_truth_label,ground_truth_reason
ORD00477,PAY00477,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00478,PAY00478,delayed_match,MATCHED_DELAYED,"Correct fee-adjusted amount, settled 1 day(s) after payment."
ORD00479,PAY00479,amount_mismatch,UNRESOLVED_AMOUNT_MISMATCH,"Settlement is ₹4113.92 short of the fee-adjusted expected amount, with no matching refund or adjustment record."
ORD00480,PAY00480,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00481,PAY00481,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00482,PAY00482,broken_reference,UNRESOLVED_BROKEN_REFERENCE,"A settlement of the right amount exists but references PAY92340, not PAY00482 — likely a data entry error."
ORD00483,PAY00483,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00484,PAY00484,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00485,PAY00485,failed_payment,NOT_A_MISMATCH,Payment failed; no settlement is expected.
ORD00486,PAY00486,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00487,PAY00487,delayed_match,MATCHED_DELAYED,"Correct fee-adjusted amount, settled 1 day(s) after payment."
ORD00488,PAY00488,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00489,PAY00489,missing_settlement,UNRESOLVED_MISSING_SETTLEMENT,Payment was captured but no settlement record arrived within the expected window.
ORD00490,PAY00490,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00491,PAY00491,delayed_match,MATCHED_DELAYED,"Correct fee-adjusted amount, settled 1 day(s) after payment."
ORD00492,PAY00492,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00493,PAY00493,delayed_match,MATCHED_DELAYED,"Correct fee-adjusted amount, settled 1 day(s) after payment."
ORD00494,PAY00494,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00495,PAY00495,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00496,PAY00496,refund_match,MATCHED_AFTER_REFUND,₹170.0 refunded (50%); settlement reflects fee on net amount.
ORD00497,PAY00497,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00498,PAY00498,failed_payment,NOT_A_MISMATCH,Payment failed; no settlement is expected.
ORD00499,PAY00499,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00500,PAY00500,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00501,PAY00501,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00502,PAY00502,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00503,PAY00503,delayed_match,MATCHED_DELAYED,"Correct fee-adjusted amount, settled 2 day(s) after payment."
ORD00504,PAY00504,delayed_match,MATCHED_DELAYED,"Correct fee-adjusted amount, settled 3 day(s) after payment."
ORD00505,PAY00505,refund_match,MATCHED_AFTER_REFUND,₹3349.0 refunded (100%); settlement reflects fee on net amount.
ORD00506,PAY00506,delayed_match,MATCHED_DELAYED,"Correct fee-adjusted amount, settled 1 day(s) after payment."
ORD00507,PAY00507,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00508,PAY00508,refund_match,MATCHED_AFTER_REFUND,₹23895.0 refunded (50%); settlement reflects fee on net amount.
ORD00509,PAY00509,missing_settlement,UNRESOLVED_MISSING_SETTLEMENT,Payment was captured but no settlement record arrived within the expected window.
ORD00510,PAY00510,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00511,PAY00511,missing_settlement,UNRESOLVED_MISSING_SETTLEMENT,Payment was captured but no settlement record arrived within the expected window.
ORD00512,PAY00512,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00513,PAY00513,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00514,PAY00514,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00515,PAY00515,delayed_match,MATCHED_DELAYED,"Correct fee-adjusted amount, settled 3 day(s) after payment."
ORD00516,PAY00516,failed_payment,NOT_A_MISMATCH,Payment failed; no settlement is expected.
ORD00517,PAY00517,broken_reference,UNRESOLVED_BROKEN_REFERENCE,"A settlement of the right amount exists but references PAY95362, not PAY00517 — likely a data entry error."
ORD00518,PAY00518,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00519,PAY00519,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00520,PAY00520,failed_payment,NOT_A_MISMATCH,Payment failed; no settlement is expected.
ORD00521,PAY00521,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00522,PAY00522,failed_payment,NOT_A_MISMATCH,Payment failed; no settlement is expected.
ORD00523,PAY00523,failed_payment,NOT_A_MISMATCH,Payment failed; no settlement is expected.
ORD00524,PAY00524,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00525,PAY00525,missing_settlement,UNRESOLVED_MISSING_SETTLEMENT,Payment was captured but no settlement record arrived within the expected window.
ORD00526,PAY00526,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00527,PAY00527,delayed_match,MATCHED_DELAYED,"Correct fee-adjusted amount, settled 1 day(s) after payment."
ORD00528,PAY00528,amount_mismatch,UNRESOLVED_AMOUNT_MISMATCH,"Settlement is ₹98.95 short of the fee-adjusted expected amount, with no matching refund or adjustment record."
ORD00529,PAY00529,broken_reference,UNRESOLVED_BROKEN_REFERENCE,"A settlement of the right amount exists but references PAY97417, not PAY00529 — likely a data entry error."
ORD00530,PAY00530,amount_mismatch,UNRESOLVED_AMOUNT_MISMATCH,"Settlement is ₹58.7 short of the fee-adjusted expected amount, with no matching refund or adjustment record."
ORD00531,PAY00531,missing_settlement,UNRESOLVED_MISSING_SETTLEMENT,Payment was captured but no settlement record arrived within the expected window.
ORD00532,PAY00532,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00533,PAY00533,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00534,PAY00534,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00535,PAY00535,refund_match,MATCHED_AFTER_REFUND,₹688.75 refunded (25%); settlement reflects fee on net amount.
ORD00536,PAY00536,delayed_match,MATCHED_DELAYED,"Correct fee-adjusted amount, settled 3 day(s) after payment."
ORD00537,PAY00537,delayed_match,MATCHED_DELAYED,"Correct fee-adjusted amount, settled 1 day(s) after payment."
ORD00538,PAY00538,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00539,PAY00539,amount_mismatch,UNRESOLVED_AMOUNT_MISMATCH,"Settlement is ₹2443.38 short of the fee-adjusted expected amount, with no matching refund or adjustment record."
ORD00540,PAY00540,amount_mismatch,UNRESOLVED_AMOUNT_MISMATCH,"Settlement is ₹201.21 short of the fee-adjusted expected amount, with no matching refund or adjustment record."
ORD00541,PAY00541,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00542,PAY00542,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00543,PAY00543,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00544,PAY00544,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00545,PAY00545,refund_match,MATCHED_AFTER_REFUND,₹13057.5 refunded (50%); settlement reflects fee on net amount.
ORD00546,PAY00546,failed_payment,NOT_A_MISMATCH,Payment failed; no settlement is expected.
ORD00547,PAY00547,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00548,PAY00548,missing_settlement,UNRESOLVED_MISSING_SETTLEMENT,Payment was captured but no settlement record arrived within the expected window.
ORD00549,PAY00549,amount_mismatch,UNRESOLVED_AMOUNT_MISMATCH,"Settlement is ₹1096.54 short of the fee-adjusted expected amount, with no matching refund or adjustment record."
ORD00550,PAY00550,delayed_match,MATCHED_DELAYED,"Correct fee-adjusted amount, settled 2 day(s) after payment."
ORD00551,PAY00551,delayed_match,MATCHED_DELAYED,"Correct fee-adjusted amount, settled 1 day(s) after payment."
ORD00552,PAY00552,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00553,PAY00553,failed_payment,NOT_A_MISMATCH,Payment failed; no settlement is expected.
ORD00554,PAY00554,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00555,PAY00555,broken_reference,UNRESOLVED_BROKEN_REFERENCE,"A settlement of the right amount exists but references PAY99225, not PAY00555 — likely a data entry error."
ORD00556,PAY00556,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00557,PAY00557,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00558,PAY00558,refund_match,MATCHED_AFTER_REFUND,₹2160.0 refunded (100%); settlement reflects fee on net amount.
ORD00559,PAY00559,delayed_match,MATCHED_DELAYED,"Correct fee-adjusted amount, settled 1 day(s) after payment."
ORD00560,PAY00560,failed_payment,NOT_A_MISMATCH,Payment failed; no settlement is expected.
ORD00561,PAY00561,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00562,PAY00562,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00563,PAY00563,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00564,PAY00564,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00565,PAY00565,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00566,PAY00566,delayed_match,MATCHED_DELAYED,"Correct fee-adjusted amount, settled 1 day(s) after payment."
ORD00567,PAY00567,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00568,PAY00568,broken_reference,UNRESOLVED_BROKEN_REFERENCE,"A settlement of the right amount exists but references PAY93619, not PAY00568 — likely a data entry error."
ORD00569,PAY00569,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00570,PAY00570,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00571,PAY00571,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00572,PAY00572,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00573,PAY00573,missing_settlement,UNRESOLVED_MISSING_SETTLEMENT,Payment was captured but no settlement record arrived within the expected window.
ORD00574,PAY00574,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00575,PAY00575,delayed_match,MATCHED_DELAYED,"Correct fee-adjusted amount, settled 3 day(s) after payment."
ORD00576,PAY00576,refund_match,MATCHED_AFTER_REFUND,₹10357.25 refunded (25%); settlement reflects fee on net amount.
ORD00577,PAY00577,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00578,PAY00578,broken_reference,UNRESOLVED_BROKEN_REFERENCE,"A settlement of the right amount exists but references PAY92636, not PAY00578 — likely a data entry error."
ORD00579,PAY00579,failed_payment,NOT_A_MISMATCH,Payment failed; no settlement is expected.
ORD00580,PAY00580,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00581,PAY00581,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00582,PAY00582,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00583,PAY00583,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00584,PAY00584,delayed_match,MATCHED_DELAYED,"Correct fee-adjusted amount, settled 3 day(s) after payment."
ORD00585,PAY00585,delayed_match,MATCHED_DELAYED,"Correct fee-adjusted amount, settled 2 day(s) after payment."
ORD00586,PAY00586,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00587,PAY00587,delayed_match,MATCHED_DELAYED,"Correct fee-adjusted amount, settled 2 day(s) after payment."
ORD00588,PAY00588,refund_match,MATCHED_AFTER_REFUND,₹2955.0 refunded (100%); settlement reflects fee on net amount.
ORD00589,PAY00589,amount_mismatch,UNRESOLVED_AMOUNT_MISMATCH,"Settlement is ₹1970.17 short of the fee-adjusted expected amount, with no matching refund or adjustment record."
ORD00590,PAY00590,amount_mismatch,UNRESOLVED_AMOUNT_MISMATCH,"Settlement is ₹655.13 short of the fee-adjusted expected amount, with no matching refund or adjustment record."
ORD00591,PAY00591,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00592,PAY00592,broken_reference,UNRESOLVED_BROKEN_REFERENCE,"A settlement of the right amount exists but references PAY99070, not PAY00592 — likely a data entry error."
ORD00593,PAY00593,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00594,PAY00594,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00595,PAY00595,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00596,PAY00596,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00597,PAY00597,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00598,PAY00598,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00599,PAY00599,missing_settlement,UNRESOLVED_MISSING_SETTLEMENT,Payment was captured but no settlement record arrived within the expected window.
ORD00600,PAY00600,delayed_match,MATCHED_DELAYED,"Correct fee-adjusted amount, settled 2 day(s) after payment."
ORD00601,PAY00601,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00602,PAY00602,missing_settlement,UNRESOLVED_MISSING_SETTLEMENT,Payment was captured but no settlement record arrived within the expected window.
ORD00603,PAY00603,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00604,PAY00604,delayed_match,MATCHED_DELAYED,"Correct fee-adjusted amount, settled 2 day(s) after payment."
ORD00605,PAY00605,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00606,PAY00606,failed_payment,NOT_A_MISMATCH,Payment failed; no settlement is expected.
ORD00607,PAY00607,refund_match,MATCHED_AFTER_REFUND,₹559.0 refunded (100%); settlement reflects fee on net amount.
ORD00608,PAY00608,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00609,PAY00609,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00610,PAY00610,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00611,PAY00611,delayed_match,MATCHED_DELAYED,"Correct fee-adjusted amount, settled 3 day(s) after payment."
ORD00612,PAY00612,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00613,PAY00613,delayed_match,MATCHED_DELAYED,"Correct fee-adjusted amount, settled 2 day(s) after payment."
ORD00614,PAY00614,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00615,PAY00615,broken_reference,UNRESOLVED_BROKEN_REFERENCE,"A settlement of the right amount exists but references PAY92222, not PAY00615 — likely a data entry error."
ORD00616,PAY00616,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00617,PAY00617,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00618,PAY00618,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00619,PAY00619,amount_mismatch,UNRESOLVED_AMOUNT_MISMATCH,"Settlement is ₹11350.06 short of the fee-adjusted expected amount, with no matching refund or adjustment record."
ORD00620,PAY00620,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00621,PAY00621,broken_reference,UNRESOLVED_BROKEN_REFERENCE,"A settlement of the right amount exists but references PAY94237, not PAY00621 — likely a data entry error."
ORD00622,PAY00622,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00623,PAY00623,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00624,PAY00624,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00625,PAY00625,amount_mismatch,UNRESOLVED_AMOUNT_MISMATCH,"Settlement is ₹201.53 short of the fee-adjusted expected amount, with no matching refund or adjustment record."
ORD00626,PAY00626,refund_match,MATCHED_AFTER_REFUND,₹2039.5 refunded (50%); settlement reflects fee on net amount.
ORD00627,PAY00627,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00628,PAY00628,delayed_match,MATCHED_DELAYED,"Correct fee-adjusted amount, settled 1 day(s) after payment."
ORD00629,PAY00629,broken_reference,UNRESOLVED_BROKEN_REFERENCE,"A settlement of the right amount exists but references PAY94890, not PAY00629 — likely a data entry error."
ORD00630,PAY00630,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00631,PAY00631,missing_settlement,UNRESOLVED_MISSING_SETTLEMENT,Payment was captured but no settlement record arrived within the expected window.
ORD00632,PAY00632,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00633,PAY00633,amount_mismatch,UNRESOLVED_AMOUNT_MISMATCH,"Settlement is ₹1988.09 short of the fee-adjusted expected amount, with no matching refund or adjustment record."
ORD00634,PAY00634,failed_payment,NOT_A_MISMATCH,Payment failed; no settlement is expected.
ORD00635,PAY00635,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00636,PAY00636,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00637,PAY00637,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00638,PAY00638,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00639,PAY00639,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00640,PAY00640,delayed_match,MATCHED_DELAYED,"Correct fee-adjusted amount, settled 3 day(s) after payment."
ORD00641,PAY00641,amount_mismatch,UNRESOLVED_AMOUNT_MISMATCH,"Settlement is ₹60.34 short of the fee-adjusted expected amount, with no matching refund or adjustment record."
ORD00642,PAY00642,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00643,PAY00643,missing_settlement,UNRESOLVED_MISSING_SETTLEMENT,Payment was captured but no settlement record arrived within the expected window.
ORD00644,PAY00644,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00645,PAY00645,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00646,PAY00646,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00647,PAY00647,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00648,PAY00648,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00649,PAY00649,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
ORD00650,PAY00650,exact_match,MATCHED_EXACT,"Settlement equals order amount minus standard 2% gateway fee, same-day."
